Time:  374,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:31,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  498,adAvg:  583,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  375,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:32,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  498,adAvg:  562,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  376,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:33,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  498,adAvg:  546,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  377,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:34,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  604,adAvg:  560,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  378,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:35,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  604,adAvg:  571,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  379,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:36,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  604,adAvg:  579,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  380,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:37,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  604,adAvg:  585,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  381,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:38,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  646,adAvg:  600,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  382,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:39,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  646,adAvg:  612,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  383,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:40,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  646,adAvg:  620,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  384,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:41,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  646,adAvg:  626,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  385,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:42,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  605,adAvg:  621,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  386,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:43,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  605,adAvg:  617,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  387,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:44,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  605,adAvg:  614,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  388,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:45,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  605,adAvg:  611,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  389,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:46,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  602,adAvg:  609,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  390,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:47,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  602,adAvg:  607,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  391,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:48,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  602,adAvg:  606,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  392,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:49,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  602,adAvg:  605,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  393,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:50,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  531,adAvg:  586,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  394,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:51,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  531,adAvg:  572,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  395,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:52,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  531,adAvg:  562,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  396,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:53,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  531,adAvg:  554,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  397,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:54,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  195,adAvg:  464,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  398,g_pluseCnt:  3,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:55,g_pulseState:1,			  g_oldData:  125, g_newData:  939,adc:  195,adAvg:  397,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  399,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 1,g_badFlag: 0,g_InvalCnt:0,g_pulseState:1,			  g_oldData:  346, g_newData:  346,adc:  195,adAvg:  346,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 0,,loop:120,g_reportLen: 8
Time:  400,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:1,g_pulseState:1,			  g_oldData:  346, g_newData:  308,adc:  195,adAvg:  308,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  401,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:2,g_pulseState:1,			  g_oldData:  346, g_newData:  238,adc:   26,adAvg:  238,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  402,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:3,g_pulseState:1,			  g_oldData:  346, g_newData:  185,adc:   26,adAvg:  185,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  403,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:4,g_pulseState:1,			  g_oldData:  346, g_newData:  145,adc:   26,adAvg:  145,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  125,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  404,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:5,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:   26,adAvg:  115,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  405,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:6,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  229,adAvg:  143,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  406,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:7,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  229,adAvg:  165,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  407,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:8,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  229,adAvg:  181,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  408,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:9,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  229,adAvg:  193,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  409,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:10,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  584,adAvg:  290,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  410,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:11,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  584,adAvg:  364,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  411,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:12,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  584,adAvg:  419,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  412,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:13,g_pulseState:1,			  g_oldData:  346, g_newData:  115,adc:  584,adAvg:  460,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 8
Time:  413,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:14,g_pulseState:1,			  g_oldData:  115, g_newData:  538,adc:  772,adAvg:  538,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 0,g_currState: 1,,loop:120,g_reportLen: 8
Time:  414,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:15,g_pulseState:1,			  g_oldData:  115, g_newData:  596,adc:  772,adAvg:  596,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  415,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:16,g_pulseState:1,			  g_oldData:  115, g_newData:  640,adc:  772,adAvg:  640,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  416,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:17,g_pulseState:1,			  g_oldData:  115, g_newData:  673,adc:  772,adAvg:  673,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  417,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:18,g_pulseState:1,			  g_oldData:  115, g_newData:  693,adc:  752,adAvg:  693,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  418,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:19,g_pulseState:1,			  g_oldData:  115, g_newData:  707,adc:  752,adAvg:  707,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  419,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:20,g_pulseState:1,			  g_oldData:  115, g_newData:  718,adc:  752,adAvg:  718,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  420,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:21,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  752,adAvg:  727,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  421,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:22,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  650,adAvg:  707,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  422,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:23,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  650,adAvg:  693,g_vpp:  422,g_dc:  472,g_prec:  290,g_adMax:  939,g_adMin:  115,			  g_highTh:  485,g_lowTh:  367,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  423,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:24,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  650,adAvg:  682,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:-4096,g_adMin: 4095,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  424,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:25,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  650,adAvg:  674,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  674,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  425,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:26,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  745,adAvg:  692,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  692,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  426,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:27,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  745,adAvg:  705,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  705,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  427,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:28,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  745,adAvg:  715,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  715,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  428,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:29,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  745,adAvg:  722,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  429,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:30,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  695,adAvg:  715,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  430,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:31,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  695,adAvg:  710,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  431,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:32,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  695,adAvg:  706,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  432,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:33,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  695,adAvg:  703,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  674,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  433,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:34,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  563,adAvg:  668,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  668,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
Time:  434,g_pluseCnt:  4,g_pulseValue:  0,g_pulseReportNum:  0,g_validDataCnt: 0,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:35,g_pulseState:1,			  g_oldData:  115, g_newData:  727,adc:  563,adAvg:  642,g_vpp:  824,g_dc:  527,g_prec:  566,g_adMax:  722,g_adMin:  642,			  g_highTh:  552,g_lowTh:  321,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 8
